98	198
196	102
197	199
199	103
99	199
197	103
197	198
198	199
199	196
103	198
102	199
198	200
200	106
102	200
198	106
199	201
201	107
103	201
199	107
199	200
200	201
201	198
107	200
106	201
200	202
202	110
106	202
200	110
201	203
203	111
107	203
201	111
201	202
202	203
203	200
111	202
110	203
202	169
110	169
202	43
203	204
204	113
111	204
203	113
203	169
169	204
204	202
113	169
43	204
204	205
205	115
113	205
204	115
204	167
167	205
205	169
115	167
39	205
167	206
206	118
39	206
167	118
205	207
207	119
115	207
205	119
205	206
206	207
207	167
119	206
118	207
206	208
208	122
118	208
206	122
207	209
209	123
119	209
207	123
207	208
208	209
209	206
123	208
122	209
208	210
210	126
122	210
208	126
209	211
211	127
123	211
209	127
209	210
210	211
211	208
127	210
126	211
210	212
212	130
126	212
210	130
211	213
213	131
127	213
211	131
211	212
212	213
213	210
131	212
130	213
212	214
214	134
130	214
212	134
213	215
215	135
131	215
213	135
213	214
214	215
215	212
135	214
134	215
214	216
216	138
134	216
214	138
215	217
217	139
135	217
215	139
215	216
216	217
217	214
139	216
138	217
216	218
218	142
138	218
216	142
217	219
219	143
139	219
217	143
217	218
218	219
219	216
143	218
142	219
218	220
220	146
142	220
218	146
219	221
221	147
143	221
219	147
219	220
220	221
221	218
147	220
146	221
